"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","min_ps","max_ps","no_effects","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"Chromosome","CDO30_05565","NP_384587.1","orotate phosphoribosyltransferase",1,1,1127545,1127545,1,-0.208019,-0.208019,0.208019,0.309,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_05610","NP_384578.1","Crp/Fnr family transcriptional regulator",1,2,1136381,1136381,2,-0.2796188,-0.08765731,0.183638055,0.084,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_05920","NP_384520.1","heat-shock protein Hsp20",1,2,1207960,1207960,2,-0.2362445,-0.09692079,0.166582645,0.152,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_06005","NP_384503.1","lipid II flippase MurJ",1,2,1223894,1223894,2,-0.3825327,-0.1204749,0.2515038,0.052,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_06065","NP_384491.1","signal peptide peptidase SppA",1,1,1241062,1241062,1,0.06142816,0.06142816,0.06142816,0.445,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_06090","NP_384486.1","ribosomal subunit interface protein",1,1,1246377,1246377,1,0.05293796,0.05293796,0.05293796,0.319,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_06115","NP_384482.1","ribonuclease PH",1,1,1249933,1249933,1,-0.1837008,-0.1837008,0.1837008,0.241,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_06145","NP_384476.1","hypothetical protein",1,2,1255617,1255617,2,-0.0652959,0.2338838,0.14958985,0.136,"leaf1+(DZA-3)[1], leaf.plast-(A17-24)[1]","Both"
"Chromosome","CDO30_06240","NP_384460.1","5-dehydro-2-deoxygluconokinase",1,1,1272999,1272999,1,0.2735872,0.2735872,0.2735872,0.073,"chloro1+(DZA-3)[1]","DZA only"
"Chromosome","CDO30_06275","NP_384453.1","EamA/RhaT family transporter",1,1,1280524,1280524,1,0.06553664,0.06553664,0.06553664,0.325,"leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_06290","NP_384450.1","Lrp/AsnC family transcriptional regulator",1,2,1282952,1282952,2,0.09711153,0.2541552,0.175633365,0.089,"leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_06380","YP_002828138.1","tRNA epoxyqueuosine(34) reductase QueG",1,1,1299605,1299605,1,0.2179778,0.2179778,0.2179778,0.12,"nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_06440","WP_020052549.1","GMP synthase (glutamine-hydrolyzing)",1,1,1312435,1312435,1,-0.180765,-0.180765,0.180765,0.241,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_06560","NP_384396.1","LysR family transcriptional regulator",1,3,1331465,1331465,3,0.04248947,0.2796786,0.19813859,0.073,"chloro1+(DZA-3)[1], height1+(A17-4)[1], chloro.plast+(DZA-13)[1]","Both"
"Chromosome","CDO30_06845","NP_384342.1","ribosome maturation factor",1,2,1389726,1389726,2,0.1013141,0.2682359,0.184775,0.084,"leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_07155","NP_384284.1","lysylphosphatidylglycerol synthetase family protein",1,3,1451903,1451903,3,-0.04051985,0.2159317,0.152199916666667,0.157,"chloro1+(A17-2)[1], shoot+(A17-2)[1], chloro.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_07250","NP_384266.1","ABC transporter ATP-binding protein",1,1,1471552,1471552,1,-0.1800805,-0.1800805,0.1800805,0.23,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_07335","NP_384249.1","CtpF protein",1,1,1491085,1491085,1,0.1917003,0.1917003,0.1917003,0.225,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_07425","NP_384231.1","ABC transporter ATP-binding protein",1,1,1508133,1508133,1,0.277646,0.277646,0.277646,0.126,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_07740","NP_384176.1","ABC transporter substrate-binding protein",1,2,1576593,1576593,2,0.267402,0.2942499,0.28082595,0.073,"chloro1+(DZA-3)[1], height1+(A17-4)[1]","Both"
"Chromosome","CDO30_07775","YP_001328930.1","L%2CD-transpeptidase",1,2,1585187,1585187,2,0.2860224,0.3120017,0.29901205,0.068,"chloro1+(DZA-3)[1], height1+(A17-4)[1]","Both"
"Chromosome","CDO30_07880","NP_384148.1","serine kinase",1,2,1607855,1607855,2,-0.07440458,0.2142212,0.14431289,0.298,"nod+(A17-2)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_07980","NP_384129.1","dehydrogenase",1,2,1633487,1633487,2,0.2682263,0.2825404,0.27538335,0.131,"shoot+(A17-2)[1], nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_07995","NP_384126.1","ABC transporter substrate-binding protein",1,1,1637403,1637403,1,0.2707552,0.2707552,0.2707552,0.099,"nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_08135","NP_387439.1","DNA polymerase III subunit delta",1,1,1666706,1666706,1,-0.1663126,-0.1663126,0.1663126,0.246,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_08185","NP_387430.2","MFS transporter",1,1,1678204,1678204,1,0.2355733,0.2355733,0.2355733,0.115,"nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_08455","NP_387391.1","hypothetical protein",1,3,1751244,1751244,3,-0.2140419,-0.07617184,0.129866383333333,0.204,"leaf1-(DZA-3)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"Chromosome","CDO30_08705","NP_387338.1","heme transporter HemC",1,1,1806536,1806536,1,-0.3495692,-0.3495692,0.3495692,0.063,"chloro1-(A17-2)[1]","A17 only"
"Chromosome","CDO30_09535","NP_387199.1","amidase",1,1,1977722,1977722,1,0.2395351,0.2395351,0.2395351,0.126,"nod.weight+(DZA-3)[1]","DZA only"
"Chromosome","CDO30_09550","NP_387196.1","translational GTPase TypA",1,1,1981689,1981689,1,0.2028101,0.2028101,0.2028101,0.251,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_09565","NP_387193.1","inorganic pyrophosphatase",1,1,1984020,1984020,1,-0.1733311,-0.1733311,0.1733311,0.262,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_09595","NP_387187.1","hypothetical protein",1,1,1989742,1989742,1,-0.2380028,-0.2380028,0.2380028,0.183,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_09695","NP_387167.1","ABC transporter ATP-binding protein",1,2,2009815,2009815,2,-0.2739699,0.1055771,0.1897735,0.089,"leaf1-(A17-2)[1], leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_10015","NP_387103.1","DUF490 domain-containing protein",1,1,2081647,2081647,1,0.06557897,0.06557897,0.06557897,0.361,"leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_10080","NP_387091.1","calcium-binding protein",1,2,2099488,2099488,2,-0.1776971,-0.1602763,0.1689867,0.241,"leaf1-(DZA-1)[1], nod-(A17-2)[1]","Both"
"Chromosome","CDO30_10315","YP_001328504.1","hypothetical protein",1,1,2147096,2147096,1,-0.1898944,-0.1898944,0.1898944,0.23,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_10745","NP_386970.1","bifunctional diguanylate cyclase/phosphodiesterase",1,1,2238963,2238963,1,-0.1814642,-0.1814642,0.1814642,0.241,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_11270","NP_386868.1","transketolase",1,3,2357675,2357675,3,0.1069139,0.3108177,0.236792966666667,0.068,"chloro1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_11455","WP_018481713.1","adenylosuccinate synthetase",1,1,2399209,2399209,1,-0.2553353,-0.2553353,0.2553353,0.094,"leaf1-(DZA-3)[1]","DZA only"
"Chromosome","CDO30_11500","NP_386825.1","response regulator",1,1,2408836,2408836,1,-0.1700709,-0.1700709,0.1700709,0.257,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_11655","NP_386796.1","amidohydrolase",1,2,2438484,2438484,2,-0.3723054,-0.1284791,0.25039225,0.063,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_11820","NP_386762.1","ABC transporter permease",1,2,2467062,2467062,3,-0.04805188,0.2569003,0.111812353333333,0.089,"chloro1+(A17-2)[1], chloro.plast-(DZA-13)[1], chloro.plast-(A17-24)[1]","Both"
"Chromosome","CDO30_11840","NP_386758.1","response regulator",1,1,2470498,2470498,1,0.05780646,0.05780646,0.05780646,0.398,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_11850","NP_386756.1","TIGR02302 family protein",1,1,2473433,2473433,1,0.0650397,0.0650397,0.0650397,0.162,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_11880","NP_386750.1","electron transfer flavoprotein subunit alpha/FixB family protein",1,1,2480257,2480257,1,-0.2528856,-0.2528856,0.2528856,0.084,"nod-(DZA-1)[1]","DZA only"
"Chromosome","CDO30_11960","YP_001328185.1","multi antimicrobial extrusion protein MatE",1,1,2493972,2493972,1,0.2109494,0.2109494,0.2109494,0.22,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_12005","NP_386726.1","SAM-dependent methyltransferase",1,1,2503534,2503534,1,-0.07724707,-0.07724707,0.07724707,0.136,"leaf.plast-(DZA-13)[1]","DZA only"
"Chromosome","CDO30_12115","NP_386712.1","MBL fold metallo-hydrolase",1,2,2527401,2527401,2,-0.1828605,-0.06976288,0.12631169,0.298,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_12125","NP_386710.2","LysR family transcriptional regulator",1,2,2530325,2530325,2,-0.360161,-0.1442474,0.2522042,0.063,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_12135","NP_386708.1","Asp/Glu/hydantoin racemase",1,1,2532669,2532669,1,0.2652782,0.2652782,0.2652782,0.115,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_12150","NP_386705.1","ABC transporter ATP-binding protein",1,2,2534962,2534962,2,-0.1689861,-0.05573317,0.112359635,0.262,"nod-(A17-2)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_12195","NP_386696.1","hydrolase",1,2,2547287,2547287,2,-0.1715213,0.05101955,0.111270425,0.351,"nod-(A17-2)[1], leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_12200","NP_386695.1","aspartate aminotransferase family protein",1,1,2548328,2548328,1,0.09520131,0.09520131,0.09520131,0.094,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_12265","NP_386682.1","oxidoreductase",1,2,2560964,2560964,2,-0.04491224,0.2363243,0.14061827,0.105,"leaf1+(DZA-3)[1], chloro.plast-(A17-24)[1]","Both"
"Chromosome","CDO30_12290","NP_386677.1","MFS transporter",1,1,2566443,2566443,1,0.3148386,0.3148386,0.3148386,0.089,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_12310","NP_386673.1","oxidoreductase",1,2,2571172,2571172,2,-0.181839,-0.05950088,0.12066994,0.372,"leaf1-(DZA-3)[1], leaf.plast-(DZA-13)[1]","DZA only"
"Chromosome","CDO30_12365","NP_386662.1","shikimate dehydrogenase",1,1,2583505,2583505,1,-0.2392704,-0.2392704,0.2392704,0.11,"leaf1-(DZA-3)[1]","DZA only"
"Chromosome","CDO30_12375","NP_386660.1","glucose-6-phosphate isomerase",1,2,2585041,2585041,2,-0.1744507,0.07882677,0.126638735,0.251,"nod-(A17-2)[1], leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_12395","NP_386655.1","NAD(P)-dependent oxidoreductase",1,1,2588259,2588259,1,0.196412,0.196412,0.196412,0.209,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_12905","WP_013844894.1","hypothetical protein",2,1,2689508,2689557,2,-0.1885361,-0.170583,0.17955955,0.247,"nod-(A17-2)[2]","A17 only"
"Chromosome","CDO30_13040","NP_386531.1","energy transducer TonB",1,1,2716638,2716638,1,-0.2249377,-0.2249377,0.2249377,0.105,"leaf1-(A17-4)[1]","A17 only"
"Chromosome","CDO30_13110","NP_386517.1","ABC transporter permease",2,1,2725878,2725978,2,-0.2316806,-0.1585155,0.19509805,0.217,"leaf1-(A17-4)[2]","A17 only"
"Chromosome","CDO30_13195","NP_386501.1","ATP-binding protein",1,6,2744931,2744931,6,-0.1213932,0.2012308,0.14320404,0.262,"leaf1+(A17-2)[1], shoot+(A17-2)[1], nod+(A17-2)[1], height.plast-(A17-24)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_13240","NP_386492.1","cation transporter",4,5,2759480,2759539,9,-0.2466525,-0.04524477,0.157596077777778,0.175555555555556,"chloro1-(A17-4)[2], leaf1-(A17-4)[2], nod.weight-(DZA-3)[2], chloro.plast-(A17-24)[1], leaf.plast-(A17-24)[2]","Both"
"Chromosome","CDO30_13275","NP_386485.3","2-isopropylmalate synthase",1,1,2765725,2765725,1,0.3211377,0.3211377,0.3211377,0.099,"nod+(A17-2)[1]","A17 only"
"Chromosome","CDO30_13360","NP_386468.1","CCA tRNA nucleotidyltransferase",1,3,2783560,2783560,3,-0.3456615,-0.1117657,0.258613066666667,0.052,"height1-(DZA-3)[1], nod-(DZA-1)[1], leaf.plast-(A17-24)[1]","Both"
"Chromosome","CDO30_13395","NP_386461.1","peptidyl-tRNA hydrolase",1,3,2788691,2788691,3,-0.3829783,-0.1556094,0.245430566666667,0.058,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_13440","NP_386452.1","aminopeptidase P family protein",1,2,2799125,2799125,2,-0.1565564,-0.05412149,0.105338945,0.361,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_13470","NP_386446.1","pyrroline-5-carboxylate reductase",1,1,2803946,2803946,1,0.4099661,0.4099661,0.4099661,0.052,"nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_13560","NP_386427.1","transcriptional regulator",1,3,2818660,2818660,3,-0.2245546,0.05935149,0.156789763333333,0.178,"leaf1-(A17-2)[1], nod-(A17-2)[1], leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_13655","NP_386411.1","methoxymalonyl-ACP biosynthesis protein FkbH",2,2,2836899,2837035,2,-0.305304,0.2995891,0.30244655,0.066,"height1+(DZA-3)[1], nod-(DZA-1)[1]","DZA only"
"Chromosome","CDO30_13660","NP_386410.1","acyl carrier protein",1,4,2838141,2838141,4,0.09699418,0.3480208,0.233686095,0.164,"height1+(DZA-3)[1], leaf1+(DZA-3)[1], shoot+(DZA-3)[1], shoot.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_13665","NP_386409.1","TonB-dependent receptor",1,1,2838431,2838431,1,0.1997143,0.1997143,0.1997143,0.181,"height1+(DZA-1)[1]","DZA only"
"Chromosome","CDO30_13670","NP_386408.1","MBOAT family protein",1,2,2840404,2840404,4,-0.03429272,0.3760386,0.238954555,0.066,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1], chloro1+(A17-4)[1], chloro.plast-(DZA-13)[1]","Both"
"Chromosome","CDO30_13675","NP_386407.1","VOC family protein",1,4,2841699,2841699,4,-0.2143282,0.328486,0.27835805,0.104,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], nod-(A17-4)[1]","Both"
"Chromosome","CDO30_13680","WP_013844672.1","DNA helicase",5,5,2842313,2842810,9,-0.3481945,-0.0536436,0.192190791111111,0.208111111111111,"chloro1-(DZA-3)[1], height1-(DZA-3)[1], leaf1-(DZA-3)[1], leaf1-(A17-4)[3], leaf.plast-(A17-24)[2], shoot.plast-(DZA-13)[1]","Both"
"Chromosome","CDO30_13815","NP_386381.1","oxidoreductase",1,1,2867525,2867525,1,-0.1839601,-0.1839601,0.1839601,0.241,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_14015","NP_386342.1","ABC transporter ATP-binding protein",2,4,2916007,2916703,6,-0.2567968,0.3270433,0.227302041666667,0.0623333333333333,"chloro1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf1-(DZA-3)[1], leaf1+(A17-4)[1], chloro.plast+(DZA-13)[1], leaf.plast+(DZA-13)[1]","Both"
"Chromosome","CDO30_14020","NP_386341.1","carbohydrate kinase",1,1,2918073,2918073,1,0.08570459,0.08570459,0.08570459,0.073,"leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_14375","NP_386274.1","cell division protein FtsZ",1,2,2997152,2997152,2,0.118401,0.3165013,0.21745115,0.073,"leaf1+(DZA-3)[1], leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_14545","YP_001327698.1","hypothetical protein",1,2,3037405,3037405,2,-0.09651171,0.3167989,0.206655305,0.068,"nod.weight+(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_14995","NP_386156.1","adenylate/guanylate cyclase domain-containing protein",1,6,3119553,3119553,6,-0.1631668,0.3888763,0.21743259,0.073,"chloro1+(DZA-1)[1], height1+(DZA-1)[1], shoot+(DZA-1)[1], height.plast-(DZA-13)[1], leaf.plast-(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"Chromosome","CDO30_15000","NP_386155.1","sorbosone dehydrogenase",2,2,3120725,3121238,3,-0.3137358,0.3721645,0.2913291,0.124333333333333,"nod-(A17-2)[1], nod+(DZA-3)[1], nod.weight-(DZA-3)[1]","Both"
"Chromosome","CDO30_15015","NP_386152.1","C4-dicarboxylate ABC transporter",1,1,3124651,3124651,1,-0.1813647,-0.1813647,0.1813647,0.23,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_15225","NP_386118.1","hypothetical protein",1,1,3159182,3159182,1,0.06472702,0.06472702,0.06472702,0.283,"leaf.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_15265","NP_386111.1","mechanosensitive ion channel family protein",1,2,3164403,3164403,2,-0.1845152,-0.0813837,0.13294945,0.257,"nod-(A17-2)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_15530","NP_386063.1","cobaltochelatase subunit CobN",1,1,3215106,3215106,1,0.3191169,0.3191169,0.3191169,0.063,"nod.weight+(A17-4)[1]","A17 only"
"Chromosome","CDO30_15615","NP_386046.1","beta-ketoacyl-ACP synthase II",2,2,3231866,3232011,2,-0.1574135,-0.08643901,0.121926255,0.249,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_15655","NP_386039.1","sodium:alanine symporter family protein",1,2,3238561,3238561,2,0.1182867,0.3291373,0.223712,0.058,"leaf1+(A17-4)[1], leaf.plast+(A17-24)[1]","A17 only"
"Chromosome","CDO30_16000","NP_385974.1","hypothetical protein",1,1,3302566,3302566,1,-0.1987389,-0.1987389,0.1987389,0.23,"nod-(A17-2)[1]","A17 only"
"Chromosome","CDO30_16260","NP_385922.1","kinesin",1,3,3363166,3363166,3,-0.4028021,-0.1381344,0.248058,0.063,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_16390","NP_385897.1","FUSC family protein",2,5,3395787,3395897,7,-0.3513925,0.3121226,0.226127928571429,0.140428571428571,"leaf1-(A17-4)[2], shoot+(A17-2)[1], nod+(A17-2)[1], leaf.plast-(A17-24)[2], shoot.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_16405","NP_385894.1","ATP-binding protein",1,1,3400442,3400442,1,-0.1533742,-0.1533742,0.1533742,0.288,"leaf1-(A17-4)[1]","A17 only"
"Chromosome","CDO30_16435","NP_385888.1","MFS transporter",1,1,3406497,3406497,1,-0.0646235,-0.0646235,0.0646235,0.33,"leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_16580","NP_385861.1","peptidase T4",1,3,3431456,3431456,3,-0.363283,-0.1352547,0.2290591,0.068,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_17075","NP_385776.1","ABC transporter ATP-binding protein",1,1,3518852,3518852,1,0.3378781,0.3378781,0.3378781,0.063,"shoot+(A17-2)[1]","A17 only"
"Chromosome","CDO30_17105","NP_385770.1","hypothetical protein",1,1,3526365,3526365,1,-0.08551547,-0.08551547,0.08551547,0.105,"leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_17145","NP_385762.1","glutamine--fructose-6-phosphate transaminase (isomerizing)",1,2,3536900,3536900,2,-0.2175491,0.06187487,0.139711985,0.179,"height1-(DZA-1)[1], height.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_17175","WP_013844467.1","hypothetical protein",1,1,3545138,3545138,1,-0.1598771,-0.1598771,0.1598771,0.283,"leaf1-(A17-4)[1]","A17 only"
"Chromosome","CDO30_17185","NP_385755.1","exodeoxyribonuclease III",1,1,3545422,3545422,1,-0.1022211,-0.1022211,0.1022211,0.063,"leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_17385","NP_385719.1","hypothetical protein",1,2,3579911,3579911,2,-0.1861265,-0.07308801,0.129607255,0.382,"leaf1-(A17-4)[1], leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_17560","NP_385692.1","tRNA guanosine(34) transglycosylase Tgt",1,1,3609524,3609524,1,-0.1543272,-0.1543272,0.1543272,0.45,"nod.weight-(DZA-3)[1]","DZA only"
"Chromosome","CDO30_17610","NP_385682.1","carbamoyl phosphate synthase large subunit",1,1,3623103,3623103,1,-0.04780933,-0.04780933,0.04780933,0.429,"leaf.plast-(A17-24)[1]","A17 only"
"Chromosome","CDO30_17685","NP_385668.1","N-acetyltransferase",1,1,3636407,3636407,1,0.02853106,0.02853106,0.02853106,0.147,"chloro.plast+(DZA-13)[1]","DZA only"
"Chromosome","CDO30_17765","NP_385655.1","glycine cleavage system protein T",1,1,3658510,3658510,1,-0.06536737,-0.06536737,0.06536737,0.194,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","CDO30_17830","NP_435959.2","hypothetical protein",1,4,797,797,5,0.1206468,0.3453651,0.28625542,0.068,"chloro1+(DZA-3)[1], leaf1+(DZA-3)[1], leaf1+(A17-4)[1], shoot+(DZA-3)[1], leaf.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_17840","NP_435957.1","P-type conjugative transfer protein VirB9",2,4,2064,2232,4,-0.3002124,0.2460506,0.2012361575,0.149,"height1-(DZA-3)[1], nod+(DZA-1)[1], nod.weight-(DZA-3)[1], chloro.plast+(DZA-13)[1]","DZA only"
"pSymA","CDO30_17850","NP_435955.1","P-type DNA transfer ATPase VirB11",2,6,3898,4633,7,-0.4083402,0.300148,0.241882684285714,0.110428571428571,"height1-(DZA-1)[1], height1-(DZA-3)[1], leaf1+(A17-4)[1], shoot-(DZA-1)[1], nod.weight-(DZA-3)[1], chloro.plast+(DZA-13)[1], shoot.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_17855","NP_435954.2","MFS transporter",1,4,6163,6163,4,0.03373747,0.2714419,0.1863501675,0.152,"chloro1+(DZA-3)[1], leaf1+(DZA-3)[1], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_18025","NP_435923.1","periplasmic nitrate reductase%2C NapE protein",1,2,35376,35376,2,-0.2066008,0.03647069,0.121535745,0.188,"chloro1-(DZA-1)[1], chloro.plast+(DZA-13)[1]","DZA only"
"pSymA","CDO30_18040","NP_435920.1","periplasmic nitrate reductase subunit alpha",4,4,37740,38691,5,-0.353206,0.3738058,0.32554882,0.067,"chloro1+(DZA-3)[1], height1+(A17-4)[1], leaf1+(A17-4)[1], nod.weight-(DZA-3)[1], nod.weight+(A17-4)[1]","Both"
"pSymA","CDO30_18045","NP_435919.1","nitrate reductase",3,4,38783,38807,8,0.03096183,0.3588611,0.25966685375,0.106,"chloro1+(DZA-3)[3], leaf1+(DZA-3)[1], leaf1+(A17-4)[2], nod.weight+(A17-4)[1], chloro.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_18050","NP_435918.1","cytochrome C",2,5,39449,39500,7,0.0227388,0.2901893,0.196143271428571,0.187857142857143,"chloro1+(DZA-3)[2], leaf1+(DZA-3)[1], shoot+(DZA-3)[1], nod.weight+(A17-4)[2], chloro.plast+(DZA-13)[1]","Both"
"pSymA","CDO30_18065","NP_435915.1","DNA-binding response regulator",2,2,42646,42729,2,-0.2577717,0.3255853,0.2916785,0.0945,"chloro1+(A17-2)[1], height1-(DZA-1)[1]","Both"
